ensembl_gene_id	external_gene_id	chromosome_name	start_position	end_position	strand	gene_biotype
ENSG00000204952	FBXO47	17	37092685	37123655	-1	protein_coding
ENSG00000171049	FPR2	19	52264183	52273760	1	protein_coding
ENSG00000099341	PSMD8	19	38865176	38874464	1	protein_coding
ENSG00000181039	ANKRD34A	1	145470508	145475646	1	protein_coding
ENSG00000181013	C17orf47	17	56618948	56621683	-1	protein_coding
ENSG00000152022	LIX1L	1	145477085	145501669	1	protein_coding
ENSG00000180806	HOXC9	12	54388679	54397121	1	protein_coding
ENSG00000187474	FPR3	19	52298416	52329442	1	protein_coding
ENSG00000121101	TEX14	17	56634042	56769416	-1	protein_coding
ENSG00000179168	GGN	19	38874905	38878668	-1	protein_coding
ENSG00000186566	GPATCH8	17	42472652	42580802	-1	protein_coding
ENSG00000188425	NANOS2	19	46416475	46418036	-1	protein_coding
ENSG00000037965	HOXC8	12	54402890	54406547	1	protein_coding
ENSG00000181523	SGSH	17	78183079	78194199	-1	protein_coding
ENSG00000143252	SDHC	1	161284047	161332984	1	protein_coding
ENSG00000198353	HOXC4	12	54410715	54449814	1	protein_coding
ENSG00000104967	NOVA2	19	46442771	46476657	-1	protein_coding
ENSG00000161551	ZNF577	19	52359055	52394203	-1	protein_coding
ENSG00000104983	CCDC61	19	46498339	46521874	1	protein_coding
ENSG00000161381	PLXDC1	17	37219556	37309485	-1	protein_coding
ENSG00000131795	RBM8A	1	145507598	145511444	1	protein_coding
ENSG00000008438	PGLYRP1	19	46522415	46526304	-1	protein_coding
ENSG00000181045	SLC26A11	17	78194229	78227299	1	protein_coding
ENSG00000198673	FAM19A2	12	62102045	62417562	-1	protein_coding
ENSG00000026508	CD44	11	35160417	35253946	1	protein_coding
ENSG00000141337	ARSG	17	66255323	66418872	1	protein_coding
ENSG00000204869	IGFL4	19	46543006	46546197	-1	protein_coding
ENSG00000183955	SETD8	12	123868320	123893905	1	protein_coding
ENSG00000188624	IGFL3	19	46623328	46627931	-1	protein_coding
ENSG00000175463	TBC1D10C	11	67171658	67177557	1	protein_coding
ENSG00000211451	GNRHR2	1	145509752	145516076	-1	protein_coding
ENSG00000234254	AC007785.2	19	46640002	46640867	-1	protein_coding
ENSG00000123415	SMUG1	12	54558529	54582778	-1	protein_coding
ENSG00000180340	FZD2	17	42634925	42636907	1	protein_coding
ENSG00000188931	C1orf192	1	161334521	161337664	-1	protein_coding
ENSG00000124915	AP002380.2	11	61521501	61525136	-1	protein_coding
ENSG00000111144	LTA4H	12	96394611	96437153	-1	protein_coding
ENSG00000198858	C19orf22	19	896503	913225	-1	protein_coding
ENSG00000198093	ZNF649	19	52392489	52408247	-1	protein_coding
ENSG00000020633	RUNX3	1	25226002	25291612	-1	protein_coding
ENSG00000204866	IGFL2	19	46651039	46664559	1	protein_coding
ENSG00000143226	FCGR2A	1	161475220	161493803	1	protein_coding
ENSG00000131779	PEX11B	1	145516252	145523730	1	protein_coding
ENSG00000135655	USP15	12	62654187	62799898	1	protein_coding
ENSG00000214780	AP002380.1	11	61532328	61535285	1	protein_coding
ENSG00000172508	CARNS1	11	67183145	67193076	1	protein_coding
ENSG00000134825	C11orf10	11	61556603	61560085	-1	protein_coding
ENSG00000173821	RNF213	17	78234665	78370085	1	protein_coding
ENSG00000108932	SLC16A6	17	66264338	66287407	-1	protein_coding
ENSG00000188293	IGFL1	19	46733009	46734500	1	protein_coding
ENSG00000117614	SYF2	1	25549170	25558993	-1	protein_coding
ENSG00000162627	SNX7	1	99127279	99226056	1	protein_coding
ENSG00000168496	FEN1	11	61560150	61564708	1	protein_coding
ENSG00000117616	C1orf63	1	25568740	25594327	-1	protein_coding
ENSG00000176024	ZNF613	19	52430688	52449005	1	protein_coding
ENSG00000173110	HSPA6	1	161494036	161496681	1	protein_coding
ENSG00000116014	KISS1R	19	917342	921014	1	protein_coding
ENSG00000141748	ARL5C	17	37313147	37323318	-1	protein_coding
ENSG00000124440	HIF3A	19	46800303	46846690	1	protein_coding
ENSG00000163273	NPPC	2	232786530	232791113	-1	protein_coding
ENSG00000070540	WIPI1	17	66417423	66453653	-1	protein_coding
ENSG00000117598	RP11-254O21.1	1	99355803	99470588	-1	protein_coding
ENSG00000163352	LENEP	1	154966062	154966774	1	protein_coding
ENSG00000197619	ZNF432	19	52467594	52627345	-1	protein_coding
ENSG00000144535	DIS3L2	2	232825955	233209060	1	protein_coding
ENSG00000184209	SNRNP35	12	123891703	123950941	1	protein_coding
ENSG00000143127	ITGA10	1	145524891	145543868	1	protein_coding
ENSG00000160685	ZBTB7B	1	154975133	154990998	1	protein_coding
ENSG00000067191	CACNB1	17	37330054	37353902	-1	protein_coding
ENSG00000180336	C17orf104	17	42733772	42767676	1	protein_coding
ENSG00000203747	FCGR3A	1	161511549	161520527	-1	protein_coding
ENSG00000188766	SPRED3	19	38880840	38886868	1	protein_coding
ENSG00000094916	CBX5	12	54624733	54673915	-1	protein_coding
ENSG00000163354	DCST2	1	154990996	155006257	-1	protein_coding
ENSG00000198483	ANKRD35	1	145549216	145568526	1	protein_coding
ENSG00000130244	FAM98C	19	38893775	38899728	1	protein_coding
ENSG00000237199	AC124319.1	17	78326522	78327019	-1	protein_coding
ENSG00000116017	ARID3A	19	926037	972781	1	protein_coding
ENSG00000163357	DCST1	1	155006300	155023406	1	protein_coding
ENSG00000149485	FADS1	11	61567099	61596790	-1	protein_coding
ENSG00000187010	RHD	1	25598981	25656936	1	protein_coding
ENSG00000196510	ANAPC7	12	110811283	110841535	-1	protein_coding
ENSG00000171777	RASGRP4	19	38899698	38916945	-1	protein_coding
ENSG00000175634	RPS6KB2	11	67195935	67202878	1	protein_coding
ENSG00000131788	PIAS3	1	145575233	145586546	1	protein_coding
ENSG00000227324	AC011195.4	17	56737938	56769392	-1	protein_coding
ENSG00000117600	RP4-788L13.1	1	99729509	99775146	1	protein_coding
ENSG00000234591	AC124319.2	17	78327100	78327744	-1	protein_coding
ENSG00000108384	RAD51C	17	56769934	56811703	1	protein_coding
ENSG00000173818	CTD-2526A2.1	17	78388965	78411886	1	protein_coding
ENSG00000108298	RPL19	17	37356536	37360980	1	protein_coding
ENSG00000108946	PRKAR1A	17	66508110	66528908	1	protein_coding
ENSG00000180329	CCDC43	17	42754805	42767165	-1	protein_coding
ENSG00000134824	FADS2	11	61583728	61634826	1	protein_coding
ENSG00000111145	ELK3	12	96588207	96661608	1	protein_coding
ENSG00000161692	DBF4B	17	42785976	42829631	1	protein_coding
ENSG00000099260	PALMD	1	100111499	100160097	1	protein_coding
ENSG00000011485	PPP5C	19	46850294	46896238	1	protein_coding
ENSG00000143537	ADAM15	1	155023177	155035252	1	protein_coding
ENSG00000156869	FRRS1	1	100174259	100232187	-1	protein_coding
ENSG00000196218	RYR1	19	38924340	39078204	1	protein_coding
ENSG00000142556	ZNF614	19	52516390	52531680	-1	protein_coding
ENSG00000159166	LAD1	1	201342372	201368736	-1	protein_coding
ENSG00000244682	FCGR2C	1	161551129	161575452	1	polymorphic_pseudogene
ENSG00000141750	STAC2	17	37366789	37382040	-1	protein_coding
ENSG00000221968	FADS3	11	61640999	61659006	-1	protein_coding
ENSG00000186364	NUDT17	1	145586115	145590461	-1	protein_coding
ENSG00000065268	WDR18	19	984328	994569	1	protein_coding
ENSG00000223399	AC015910.1	17	37393830	37401920	1	protein_coding
ENSG00000135486	HNRNPA1	12	54674488	54679028	1	protein_coding
ENSG00000213402	PTPRCAP	11	67202981	67205538	-1	protein_coding
ENSG00000111229	ARPC3	12	110872695	110891802	-1	protein_coding
ENSG00000172725	CORO1B	11	67205519	67211263	-1	protein_coding
ENSG00000061987	MON2	12	62860597	62991363	1	protein_coding
ENSG00000169515	CCDC8	19	46913629	46916841	-1	protein_coding
ENSG00000111231	GPN3	12	110890292	110906064	-1	protein_coding
ENSG00000182013	PNMAL1	19	46969750	46974820	-1	protein_coding
ENSG00000150977	RILPL2	12	123899588	123921043	-1	protein_coding
ENSG00000197608	ZNF841	19	52567719	52588141	-1	protein_coding
ENSG00000167994	RAB3IL1	11	61664774	61687664	-1	protein_coding
ENSG00000159173	TNNI1	1	201372896	201398994	-1	protein_coding
ENSG00000072694	FCGR2B	1	161551136	161648444	1	protein_coding
ENSG00000188026	RILPL1	12	123955909	124018265	-1	protein_coding
ENSG00000175514	GPR152	11	67218772	67220200	-1	protein_coding
ENSG00000204851	PNMAL2	19	46994453	46998722	-1	protein_coding
ENSG00000204611	ZNF616	19	52617654	52643191	-1	protein_coding
ENSG00000174307	PHLDA3	1	201434620	201438365	-1	protein_coding
ENSG00000059758	CDK17	12	96672040	96794223	-1	protein_coding
ENSG00000204850	AC011484.1	19	46997841	46999013	1	protein_coding
ENSG00000230510	AC011484.3	19	47021936	47104457	-1	protein_coding
ENSG00000175544	CABP4	11	67222818	67226651	1	protein_coding
ENSG00000160014	CALM3	19	47104566	47114039	1	protein_coding
ENSG00000086598	TMED2	12	124069076	124082681	1	protein_coding
ENSG00000175175	PPM1E	17	56833232	57062532	1	protein_coding
ENSG00000167995	BEST1	11	61717356	61731935	1	protein_coding
ENSG00000196267	ZNF836	19	52658125	52674896	-1	protein_coding
ENSG00000159176	CSRP1	1	201452658	201478584	-1	protein_coding
ENSG00000110436	SLC1A2	11	35272753	35441610	-1	protein_coding
ENSG00000186141	POLR3C	1	145592605	145611025	-1	protein_coding
ENSG00000165990	C12orf55	12	96883385	96948585	1	protein_coding
ENSG00000171246	NPTX1	17	78440633	78450404	-1	protein_coding
ENSG00000172663	TMEM134	11	67231830	67236743	-1	protein_coding
ENSG00000149090	PAMR1	11	35453380	35547579	-1	protein_coding
ENSG00000188596	C12orf63	12	97041753	97159048	1	protein_coding
ENSG00000073670	ADAM11	17	42836568	42859214	1	protein_coding
ENSG00000116032	GRIN3B	19	1000437	1009721	1	protein_coding
ENSG00000108950	FAM20A	17	66533012	66597530	-1	protein_coding
ENSG00000160013	PTGIR	19	47123726	47128354	-1	protein_coding
ENSG00000105568	PPP2R1A	19	52693274	52730687	1	protein_coding
ENSG00000141564	RPTOR	17	78518625	78940173	1	protein_coding
ENSG00000108395	TRIM37	17	57060002	57184266	-1	protein_coding
ENSG00000167414	GNG8	19	47137333	47137942	-1	protein_coding
ENSG00000197380	DACT3	19	47150869	47164395	-1	protein_coding
ENSG00000204856	C12orf24	12	110906232	110928188	1	protein_coding
ENSG00000179431	FJX1	11	35639735	35642419	1	protein_coding
ENSG00000121848	RNF115	1	145611036	145690661	1	protein_coding
ENSG00000105287	PRKD2	19	47177574	47220384	-1	protein_coding
ENSG00000166326	TRIM44	11	35684353	35830930	1	protein_coding
ENSG00000117281	CD160	1	145695798	145715614	-1	protein_coding
ENSG00000111237	VPS29	12	110929330	110939916	-1	protein_coding
ENSG00000110711	AIP	11	67250505	67258578	1	protein_coding
ENSG00000186082	AC090692.1	11	35881794	35883097	-1	protein_coding
ENSG00000108306	FBXL20	17	37416848	37557898	-1	protein_coding
ENSG00000179241	LDLRAD3	11	35965628	36253686	1	protein_coding
ENSG00000196559	C11orf55	11	36290834	36294909	-1	protein_coding
ENSG00000174827	PDZK1	1	145726918	145764074	1	protein_coding
ENSG00000110442	COMMD9	11	36293843	36310999	-1	protein_coding
ENSG00000111364	DDX55	12	124086672	124105480	1	protein_coding
ENSG00000141338	ABCA8	17	66863433	66951533	-1	protein_coding
ENSG00000110697	PITPNM1	11	67259240	67272843	-1	protein_coding
ENSG00000162688	AGL	1	100315640	100389579	1	protein_coding
ENSG00000104814	MAP4K1	19	39078281	39108643	-1	protein_coding
ENSG00000139350	NEDD1	12	97301001	97347461	1	protein_coding
ENSG00000182087	C19orf6	19	1009650	1021141	-1	protein_coding
ENSG00000182963	GJC1	17	42875816	42908179	-1	protein_coding
ENSG00000167996	FTH1	11	61731759	61735132	-1	protein_coding
ENSG00000125686	MED1	17	37560538	37607521	-1	protein_coding
ENSG00000131097	HIGD1B	17	42925279	42927840	1	protein_coding
ENSG00000134369	NAV1	1	201592411	201796097	1	protein_coding
ENSG00000196214	ZNF766	19	52772824	52795976	1	protein_coding
ENSG00000108883	EFTUD2	17	42927655	42976993	-1	protein_coding
ENSG00000167258	CRKRS	17	37617739	37690800	1	protein_coding
ENSG00000198464	ZNF480	19	52800425	52829163	1	protein_coding
ENSG00000117620	SLC35A3	1	100435345	100492448	1	protein_coding
ENSG00000135362	PRR5L	11	36397555	36486753	1	protein_coding
ENSG00000149503	INCENP	11	61891445	61920635	1	protein_coding
ENSG00000243364	EFNA4	1	155036207	155042029	1	protein_coding
ENSG00000167797	CDK2AP2	11	67273969	67276102	-1	protein_coding
ENSG00000171532	NEUROD2	17	37760021	37764196	-1	protein_coding
ENSG00000175104	TRAF6	11	36510723	36531822	-1	protein_coding
ENSG00000151164	RAD9B	12	110939460	110969891	1	protein_coding
ENSG00000214546	AC087491.2	17	37775866	37778766	1	protein_coding
ENSG00000163283	ALPP	2	233243244	233247599	1	protein_coding
ENSG00000251246	RP11-540D14.8	1	155036224	155059283	1	protein_coding
ENSG00000131771	PPP1R1B	17	37783179	37792879	1	protein_coding
ENSG00000167554	ZNF610	19	52839561	52870366	1	protein_coding
ENSG00000182628	SKA2	17	57187308	57232800	-1	protein_coding
ENSG00000163286	ALPPL2	2	233271553	233275424	1	protein_coding
ENSG00000163295	ALPI	2	233320833	233324742	1	protein_coding
ENSG00000143590	EFNA3	1	155036300	155060014	1	protein_coding
ENSG00000171551	ECEL1	2	233344537	233352538	-1	protein_coding
ENSG00000196850	PPTC7	12	110972237	111021064	-1	protein_coding
ENSG00000156875	HIAT1	1	100503653	100548933	1	protein_coding
ENSG00000227825	AC013418.3	12	98849013	98849897	-1	protein_coding
ENSG00000090372	STRN4	19	47222770	47249720	-1	protein_coding
ENSG00000064666	CNN2	19	1026298	1039060	1	protein_coding
ENSG00000117262	GPR89A	1	145764411	145827073	-1	protein_coding
ENSG00000156876	SASS6	1	100549119	100598511	-1	protein_coding
ENSG00000167791	CABP2	11	67286418	67290899	-1	protein_coding
ENSG00000162747	FCGR3B	1	161592986	161601158	-1	protein_coding
ENSG00000135902	CHRND	2	233390703	233401377	1	protein_coding
ENSG00000178982	EIF3K	19	39109722	39127595	1	protein_coding
ENSG00000120802	TMPO	12	98909405	98942897	1	protein_coding
ENSG00000131748	STARD3	17	37793318	37819737	1	protein_coding
ENSG00000221949	C12orf61	12	62995531	62997214	-1	protein_coding
ENSG00000221923	ZNF880	19	52873170	52889044	1	protein_coding
ENSG00000204852	TCTN1	12	111051907	111086933	1	protein_coding
ENSG00000196644	GPR89C	1	145883868	145924373	1	protein_coding
ENSG00000122435	CCDC76	1	100598706	100616053	1	protein_coding
ENSG00000196811	CHRNG	2	233404437	233411113	1	protein_coding
ENSG00000166349	RAG1	11	36589563	36601312	1	protein_coding
ENSG00000122477	LRRC39	1	100614409	100643771	-1	protein_coding
ENSG00000221944	TIGD1	2	233412779	233415226	-1	protein_coding
ENSG00000084207	GSTP1	11	67351066	67354131	1	protein_coding
ENSG00000111110	PPM1H	12	63037766	63328930	-1	protein_coding
ENSG00000068489	PRR11	17	57233101	57279924	1	protein_coding
ENSG00000135930	EIF4E2	2	233414762	233448354	1	protein_coding
ENSG00000168515	SCGB1D1	11	61957688	61961009	1	protein_coding
ENSG00000130402	ACTN4	19	39138310	39222223	1	protein_coding
ENSG00000111361	EIF2B1	12	124105570	124118247	-1	protein_coding
ENSG00000173991	TCAP	17	37816848	37822808	1	protein_coding
ENSG00000184224	C11orf72	11	67371314	67374177	-1	protein_coding
ENSG00000166148	AVPR1A	12	63540216	63546590	-1	protein_coding
ENSG00000124939	SCGB2A1	11	61976140	61981411	1	protein_coding
ENSG00000152042	RP11-94I2.2	1	146032543	146082765	-1	protein_coding
ENSG00000169242	EFNA1	1	155099936	155107333	1	protein_coding
ENSG00000167555	ZNF528	19	52901102	52921656	1	protein_coding
ENSG00000141744	PNMT	17	37824234	37826728	1	protein_coding
ENSG00000181027	FKRP	19	47249303	47261832	1	protein_coding
ENSG00000161395	PGAP3	17	37827376	37844310	-1	protein_coding
ENSG00000175097	RAG2	11	36613495	36619812	-1	protein_coding
ENSG00000004478	FKBP4	12	2904119	2913124	1	protein_coding
ENSG00000167447	C17orf71	17	57287371	57292608	1	protein_coding
ENSG00000111203	ITFG2	12	2921788	2934237	1	protein_coding
ENSG00000166352	C11orf74	11	36616070	36680821	1	protein_coding
ENSG00000124935	SCGB1D2	11	62009724	62012279	1	protein_coding
ENSG00000167792	NDUFV1	11	67374323	67380012	1	protein_coding
ENSG00000169241	RAG1AP1	1	155107820	155111329	1	protein_coding
ENSG00000132185	FCRLA	1	161676762	161684142	1	protein_coding
ENSG00000176108	CHMP6	17	78965641	78973932	1	protein_coding
ENSG00000115468	EFHD1	2	233470767	233547491	1	protein_coding
ENSG00000110484	SCGB2A2	11	62037630	62040628	1	protein_coding
ENSG00000182472	CAPN12	19	39220832	39235114	-1	protein_coding
ENSG00000137992	DBT	1	100659736	100715390	-1	protein_coding
ENSG00000197745	SCGB1D4	11	62063754	62066536	-1	protein_coding
ENSG00000053702	NRIP2	12	2934512	2944190	-1	protein_coding
ENSG00000111358	GTF2H3	12	124118380	124145620	1	protein_coding
ENSG00000206044	AC005841.1	12	2958397	2966192	-1	protein_coding
ENSG00000137996	RTCD1	1	100731763	100758325	1	protein_coding
ENSG00000111206	FOXM1	12	2966852	2986303	-1	protein_coding
ENSG00000105281	SLC1A5	19	47278140	47291851	-1	protein_coding
ENSG00000153982	GDPD1	17	57297834	57352559	1	protein_coding
ENSG00000177990	AC027667.1	12	63952693	64062354	-1	protein_coding
ENSG00000148948	LRRC4C	11	40135753	40315664	-1	protein_coding
ENSG00000154258	ABCA9	17	66970629	67057136	-1	protein_coding
ENSG00000079335	CDC14A	1	100817290	100985833	1	protein_coding
ENSG00000205076	LGALS7	19	39261608	39264157	-1	protein_coding
ENSG00000175911	AC127496.1	17	78977135	78978869	1	protein_coding
ENSG00000175901	AC127496.3	17	79002933	79008519	-1	protein_coding
ENSG00000225185	AC013283.3	12	98984501	98984983	-1	protein_coding
ENSG00000075415	SLC25A3	12	98987403	98995775	1	protein_coding
ENSG00000064687	ABCA7	19	1040102	1065568	1	protein_coding
ENSG00000166181	API5	11	43333505	43366080	1	protein_coding
ENSG00000162746	FCRLB	1	161691353	161697933	1	protein_coding
ENSG00000198633	ZNF534	19	52932440	52955568	1	protein_coding
ENSG00000141736	ERBB2	17	37844393	37884915	1	protein_coding
ENSG00000162174	ASRGL1	11	62104774	62160878	1	protein_coding
ENSG00000204120	GIGYF2	2	233562009	233725285	1	protein_coding
ENSG00000122986	HVCN1	12	111086491	111121072	-1	protein_coding
ENSG00000198482	ZNF808	19	53030905	53077383	1	protein_coding
ENSG00000149021	SCGB1A1	11	62186523	62190666	1	protein_coding
ENSG00000178934	LGALS7B	19	39279842	39282391	1	protein_coding
ENSG00000167562	ZNF701	19	53073528	53088049	1	protein_coding
ENSG00000154262	ABCA6	17	67074847	67138015	-1	protein_coding
ENSG00000042753	AP2S1	19	47341423	47354203	-1	protein_coding
ENSG00000179085	DPM3	1	155112367	155113071	-1	protein_coding
ENSG00000171747	LGALS4	19	39292312	39303740	-1	protein_coding
ENSG00000175866	BAIAP2	17	79008947	79091232	1	protein_coding
ENSG00000175155	YPEL2	17	57409053	57479095	1	protein_coding
ENSG00000124942	AHNAK	11	62201016	62314332	-1	protein_coding
ENSG00000163463	KRTCAP2	1	155141884	155159747	-1	protein_coding
ENSG00000167799	NUDT8	11	67395410	67397401	-1	protein_coding
ENSG00000167131	CCDC103	17	42977084	42982758	1	protein_coding
ENSG00000104823	ECH1	19	39306068	39322497	-1	protein_coding
ENSG00000167800	TBX10	11	67398775	67407031	-1	protein_coding
ENSG00000118600	TMEM5	12	64173664	64203300	1	protein_coding
ENSG00000160007	GRLF1	19	47421933	47508323	1	protein_coding
ENSG00000108406	DHX40	17	57642886	57685702	1	protein_coding
ENSG00000181656	GPR88	1	101003693	101007574	1	protein_coding
ENSG00000167766	ZNF83	19	53115620	53141644	-1	protein_coding
ENSG00000214447	FAM187A	17	42977142	42982758	1	protein_coding
ENSG00000131095	GFAP	17	42982993	42992914	-1	protein_coding
ENSG00000162692	VCAM1	1	101185305	101204601	1	protein_coding
ENSG00000052841	TTC17	11	43380491	43515493	1	protein_coding
ENSG00000149016	TUT1	11	62327075	62359649	-1	protein_coding
ENSG00000123405	NFE2	12	54685900	54694791	-1	protein_coding
ENSG00000078246	TULP3	12	3000033	3050297	1	protein_coding
ENSG00000132744	ACY3	11	67410029	67418130	-1	protein_coding
ENSG00000081721	DUSP12	1	161719548	161727028	1	protein_coding
ENSG00000168778	TCTN2	12	124155660	124192948	1	protein_coding
ENSG00000163462	TRIM46	1	155146346	155157447	1	protein_coding
ENSG00000118217	ATF6	1	161736084	161933860	1	protein_coding
ENSG00000132746	ALDH3B2	11	67429634	67442102	-1	protein_coding
ENSG00000162694	EXTL2	1	101337943	101361554	-1	protein_coding
ENSG00000104824	HNRNPL	19	39327029	39342979	-1	protein_coding
ENSG00000162745	OLFML2B	1	161952982	161993644	-1	protein_coding
ENSG00000196935	SRGAP1	12	64238541	64541613	1	protein_coding
